Reservation_ID,Customer_ID,Vehicle_ID,Vehicle_Class,Booking_Status,Booking_TS,Pickup_TS,Return_TS,Odo_Start,Odo_End,Fuel_Level,Rate,Promo_Code,City,GPS_Lat,GPS_Lon,Speed,Payment,Driver_License,Damage_Flag,Notes
RES-03161,CUST-0817,car-596,EV,No_Show,2025-02-05T15:50,2025/2/13 15:60,2025-02-14 09:50,20464,20633km,0.5,2000/day,DISC20,BLR,12.897430734449392,77.5972226329626,,,DL-1588331318,Major,Customer reported minor scratch on door
RES-03162,CUST-0303,car364,Hatchback,Cancelled,2025/06/08 00:56,2025/06/14 00:56,2025/6/14 17:78,"10,631","10,766",0.75,USD 25/day,SAVE50,Bengaluru,12.863448397831371,77.57863609868731,106kmh,card,DL-8246735561,Major,Customer satisfied with ride
RES-03163,CUST-1120,car254,SUV,No_Show,03/22/2025 08:31,2025-03-26T08:31,29-03-2025 07:31,24521 km,24559,1.0,₹2500 per day,SAVE50,DELHI,12.891423607346017,77.63424909722498,120kmh,CASH,DL-2366001641,Minor,Vehicle returned late due to traffic
RES-03164,CUST-1783,CAR_473,Creta,No_Show,2025/3/3 11:71,2025-03-06T11:48,2025/3/9 8:72,79713 km,79729km,0.5,₹2500 per day,DISC20,CHN,12.921801402235237,77.63066745273937,,,DL-2716987351,None,Customer reported minor scratch on door
RES-03165,CUST-0265, CAR-014 ,Hatchback,Completed,26-05-2025 11:35,06/03/2025 11:35,2025-06-06 01:35,59473 km,59632km,75,$20/day,,N/A,12.940477991849646,77.64479884501333,fast,upi,DL-6985173705,None,Low fuel warning observed
RES-03166,CUST-1829,CAR_209,Luxury,No_Show,01/04/2025 01:56,2025-01-08T01:56,2025-01-08T02:56,14551,14924,30%,"₹1,800/day",NEW10,unknown,12.864500127061163,77.64566132817646,fast,upi,DL-3990119051,Major,
RES-03167,CUST-0506,CAR314,Suzuki,Completed,2025/03/26 06:29,2025-04-03 06:29,04/05/2025 13:29,67049,67323,0.10,1800 perday,DISC20,unknown,12.877687630966243,77.56955307290134,,CASH,DL-5470362580,Major,Navigation system malfunction reported
RES-03168,CUST-0814,CAR_315,EV,No_Show,2025-05-24T12:06,01-06-2025 12:06,2025-06-02 12:06,25234,25548,0.5,"₹1,800/day",WELCOME5,CHN,12.872225929192721,77.62458489058172,,,DL-1897131419,Minor,AC performance slightly low
RES-03169,CUST-0742, CAR-206 ,EV,Cancelled,04/14/2025 09:51,2025/04/23 09:51,2025/04/25 06:51,"15,586",15732km,30%,1500/day,WELCOME5,chennai,12.867667384398732,77.60116803030377,fast,,DL-1838059801,None,Low fuel warning observed
RES-03170,CUST-1463,CAR358,Sedan,No_Show,2025/01/30 15:50,2025-02-01 15:50,02-02-2025 14:50,50231,50207,50%,₹1500/day,SAVE50,unknown,12.937602892966984,77.56960949709894,,Debit Card,DL-5412207873,Major,Customer requested early pickup
RES-03171,CUST-1311,CAR 127,EV,No_Show,2025/02/02 00:45,2025-02-09 00:45,2025-02-09T12:45,"59,252",59643km,0.30,$20/day,NEW10,Bengaluru,12.883458145464814,77.56776998879002,,card,DL-2153304205,Minor,Car returned in good condition
RES-03172,CUST-1842, CAR-520 ,Luxury,No_Show,2025/05/17 02:00,2025-05-21T02:00,05/22/2025 22:00,26704 km,26695km,0.25,1800 perday,WELCOME5,CHN,12.904919991989512,77.59520304608613,,netbanking,DL-7317880864,Minor,Interior cleaning required
RES-03173,CUST-1793,CAR 449,Creta,Completed,2025-03-30 10:14,2025/03/31 10:14,04/03/2025 03:14,72085 km,72007,30%,₹2500 per day,,bangalore,12.911520463230017,77.56291462956952,,card,DL-7038271481,None,
RES-03174,CUST-1210,CAR 575,SUV,No_Show,2025-06-14T08:32,20-06-2025 08:32,2025/6/21 9:60,24764,25105km,50,1800 perday,,CHN,12.85391357542318,77.63575266721479,65 km/h, card,DL-7001609483,None,Navigation system malfunction reported
RES-03175,CUST-0358,CAR-298,Hatchback,Completed,2025/03/14 14:25,2025/3/16 14:70,19-03-2025 03:25,42625 km,42749km,75,2000/day,SAVE50,mumbai,12.929975184021883,77.61520667570092,84 km/h,netbanking,DL-7963380964,None,Customer satisfied with ride
RES-03176,CUST-1770,CAR 515,Creta,Cancelled,20-06-2025 16:26,2025-06-28T16:26,2025-07-01T01:26,73234 km,73347km,75,Rs1500/day,SAVE50,Mumbai,12.931186719570833,77.5657258397255,26kmh,Debit Card,DL-9448952546,None,Customer reported minor scratch on door
RES-03177,CUST-1965,CAR-097 ,Hatchback,Cancelled,2025-02-24 08:24,2025-02-25T08:24,28-02-2025 08:24,24251,"24,538",50,₹2500 per day,,DELHI,12.94161492006568,77.61899641902549,fast,,DL-8506226659,None,Customer reported minor scratch on door
RES-03178,CUST-0008,car384,EV,Completed,03/05/2025 22:13,2025/03/14 22:13,03/16/2025 13:13,"16,500",16601km,30%,"₹1,800/day",DISC20,bangalore,12.864550580392361,77.56707240337995,101, card,DL-6450280907,Minor,Vehicle returned late due to traffic
RES-03179,CUST-1128, CAR-027 ,SUV,Completed,2025-05-19T20:29,2025/05/21 20:29,2025-05-24 16:29,56083 km,56346km,75%,1500 per day,,mumbai,12.926867877696017,77.56569061739722,118 km/h,card,DL-2158814008,Minor,Navigation system malfunction reported
RES-03180,CUST-1388,CAR 359,EV,Completed,2025-01-13T04:59,01/17/2025 04:59,18-01-2025 21:59,"61,443","61,674",75,1800 perday,,mumbai,12.937677343247849,77.60513542582397,121kmh,-,DL-6179791261,Major,AC performance slightly low
RES-03181,CUST-0055, CAR-015 ,Sedan,Cancelled,2025-03-15T06:37,03/16/2025 06:37,17-03-2025 02:37,21857,22000km,1.0,Rs1500/day,NEW10,CHN,12.937535647569486,77.58432906689559,111 km/h,upi,DL-6669641550,Major,Customer reported minor scratch on door
RES-03182,CUST-1088,CAR-539,Creta,Completed,2025-01-16T10:19,2025-01-17 10:19,01/20/2025 04:19,"17,638",17579km,1.0,USD 25/day,WELCOME5,New Delhi,12.8599648316686,77.63121566755042,fast,UPI,DL-6845005008,None,Customer requested early pickup
RES-03183,CUST-1656,CAR107,Luxury,No_Show,2025/1/10 1:62,2025/1/19 1:64,2025/1/20 11:73,32409 km,32435,,Rs1500/day,DISC20,Bengaluru,12.947366058786262,77.63846671243024,,,DL-4553008852,None,Car returned in good condition
RES-03184,CUST-1840,CAR 398,Sedan,Cancelled,05/05/2025 23:03,2025/05/06 23:03,2025-05-09 14:03,56514,"56,627",0.10,"₹1,800/day",DISC20,Mumbai,12.918166115319424,77.64086344986576,137 km/h,upi ,DL-9430035504,None,AC performance slightly low
RES-03185,CUST-0203,CAR_192,Toyota,Cancelled,29-03-2025 14:46,04/05/2025 14:46,2025/4/6 15:67,23549 km,"23,991",0.5,1500 per day,SAVE50,mumbai,12.90541527781258,77.63143619733677,fast,upi,DL-5226740093,None,Tyre pressure alert during trip
RES-03186,CUST-1927, CAR-436 ,Suzuki,Cancelled,03/07/2025 08:48,09-03-2025 08:48,2025/03/11 14:48,68803,69033km,0.30,Rs1500/day,WELCOME5,New Delhi,12.864109206218911,77.5829331707981,,-,DL-6539939126,Major,
RES-03187,CUST-0819,CAR-339,Toyota,Cancelled,2025/2/4 2:77,2025-02-13T02:29,14-02-2025 05:29,"27,808",27780,0.10,USD 25/day,,Chennai,12.88205735819702,77.62076035818113,51 km/h, card,DL-9547474204,None,Customer reported minor scratch on door
RES-03188,CUST-1144, CAR-471 ,Creta,Completed,2025-01-24 19:42,02/02/2025 19:42,2025/2/3 3:70,39308 km,39295,30%,Rs1500/day,WELCOME5,blr,12.877050296479915,77.55279713749401,44kmh,upi,DL-2662232154,None,Customer reported minor scratch on door
RES-03189,CUST-0538,CAR 117,Sedan,No_Show,2025/1/27 23:73,2025-01-28T23:17,2025-01-31 05:17,44929 km,45388,0.25,₹ 2000 / day,SAVE50,Mumbai,12.885791138673039,77.55325696375492,79,Credit Card,DL-7825737273,Major,Navigation system malfunction reported
RES-03190,CUST-0795,CAR_110,Creta,Cancelled,2025/2/19 4:60,2025/2/27 4:60,2025-03-01 17:27,"13,091",13159,1.0,USD 25/day,SAVE50,bangalore,12.939049509312913,77.57964785853976,77kmh,CASH,DL-5711892492,Minor,Customer reported minor scratch on door
RES-03191,CUST-0062,CAR_481,SUV,No_Show,2025-01-08 01:02,2025/01/12 01:02,2025/1/13 10:69,51828,52149km,50%,2000/day,SAVE50,mumbai,12.931828096249863,77.59807997817374,65,UPI,DL-4227122142,Major,Customer requested early pickup
RES-03192,CUST-1654, CAR-440 ,Creta,Completed,2025/2/23 6:69,2025/03/02 06:48,2025-03-03 03:48,53738 km,53839km,100%,₹1500/day,DISC20,Bengaluru,12.8723173409892,77.57886731250335,23 km/h,Credit Card,DL-3040386931,None,Vehicle returned late due to traffic
RES-03193,CUST-0478,CAR472,SUV,No_Show,06/13/2025 00:32,06/14/2025 00:32,2025/6/15 6:77,"41,660","41,756",10%,2000/day,DISC20,MUM,12.922171783717518,77.58153831635029,94, card,DL-1598511880,None,Car returned in good condition
RES-03194,CUST-0318,CAR 389,Creta,Completed,05/04/2025 16:24,2025-05-06T16:24,2025-05-08T19:24,55723 km,56120,30%,₹1500/day,SAVE50,DELHI,12.94202876462998,77.6081463599485,fast,CASH,DL-8196293727,None,Car returned in good condition
RES-03195,CUST-0102,CAR308,SUV,Completed,2025-01-30T21:14,02/05/2025 21:14,2025-02-06T01:14,70005,"69,974",0.5,"₹1,800/day",NEW10,DELHI,12.883589493064372,77.58368671236387,108 km/h,Credit Card,DL-1341624546,None,Customer requested early pickup
RES-03196,CUST-0078,CAR_325,EV,Cancelled,2025/04/05 22:02,2025-04-14 22:02,04/15/2025 12:02,71427 km,71668km,0.75,1500 per day,NEW10,New Delhi,12.888625637760942,77.63553435678818,102 km/h,upi,DL-3048127524,None,Car returned in good condition
RES-03197,CUST-0988,car-373,Creta,No_Show,2025/4/18 15:70,21-04-2025 15:09,24-04-2025 06:09,30865,"31,091",50,"₹1,800/day",DISC20,DELHI,12.916650794581304,77.59993971830279,,upi,DL-1951290275,Major,Low fuel warning observed
RES-03198,CUST-0932,CAR_443,Hatchback,Cancelled,04/24/2025 04:38,04/25/2025 04:38,2025-04-25T02:38,56826 km,57129km,50%,₹2500 per day,SAVE50,Mumbai,12.914904340200613,77.6380037492811,121kmh,card,DL-1621824569,Minor,
RES-03199,CUST-1427, CAR-286 ,Toyota,Completed,2025/05/25 05:48,06/04/2025 05:48,04-06-2025 07:48,77765 km,77867,100%,₹2500 per day,SAVE50,N/A,12.912124715927565,77.56202486147578,21,CASH,DL-4692183859,Major,AC performance slightly low
RES-03200,CUST-1227, CAR-015 ,Sedan,No_Show,02-02-2025 12:14,2025-02-05 12:14,2025/02/05 07:14,52142,52483,0.25,"₹1,800/day",WELCOME5,bangalore,12.94772312232674,77.5772178439715,55kmh,CASH,DL-3172314863,Minor,Car returned in good condition
RES-03201,CUST-0259,CAR177,Suzuki,Cancelled,29-05-2025 21:28,2025-05-31 21:28,2025-06-01 18:28,10695 km,11062km,0.25,USD 25/day,WELCOME5,Bombay,12.859015451524014,77.5734951590803,120,card,DL-8472119228,None,
RES-03202,CUST-0237,car342,Sedan,Cancelled,06/14/2025 10:25,2025-06-23 10:25,2025-06-26T10:25,26291 km,26222km,10%,,SAVE50,Mumbai,12.867928594524738,77.57684414301215,,cash,DL-2338228389,None,Customer reported minor scratch on door
RES-03203,CUST-1363,CAR181,Suzuki,Completed,06/09/2025 16:57,2025-06-11 16:57,11-06-2025 16:57,58545,58881km,10%,,,MUM,12.90930905077773,77.64994636923052,113,CARD,DL-1574875853,None,Low fuel warning observed
RES-03204,CUST-0479,CAR 131,EV,No_Show,21-01-2025 18:12,2025-01-28 18:12,29-01-2025 08:12,74948,75416,75%,₹ 2000 / day,DISC20,Mumbai,12.946169333014728,77.62949292503977,28,upi,DL-2328081118,Major,Navigation system malfunction reported
RES-03205,CUST-0799,CAR013,EV,Completed,2025-03-10 06:31,2025-03-16 06:31,2025/03/18 07:31,"28,437","28,515",75%,$20/day,WELCOME5,Bombay,12.889233870387216,77.58818685261615,fast,Credit Card,DL-3438329332,Minor,Low fuel warning observed
RES-03206,CUST-1313,CAR-231,Luxury,Cancelled,2025-03-04 08:58,03/06/2025 08:58,2025/03/08 00:58,"58,745",58826,25%,1500 per day,,unknown,12.924742357878634,77.55449401295442,48 km/h,,DL-8574808192,None,Navigation system malfunction reported
RES-03207,CUST-0561,UNKNOWN,Toyota,No_Show,2025/03/20 17:23,03/28/2025 17:23,2025/3/29 14:77,43960,"44,244",100%,1800 perday,,N/A,12.922229333004433,77.57495135026296,fast,CARD,DL-3411611320,Major,Vehicle returned late due to traffic
RES-03208,CUST-1377,CAR-271,Toyota,No_Show,03/14/2025 02:59,2025-03-23 02:59,2025/03/23 05:59,71719 km,72063,0.30,1500/day,WELCOME5,New Delhi,12.941628637577812,77.56605140426356,fast,CARD,DL-5020621101,None,Navigation system malfunction reported
RES-03209,CUST-1581,CAR308,SUV,Completed,2025/3/23 12:69,2025/3/25 12:60,03/26/2025 13:22,18904,"19,350",100%,₹ 2000 / day,,N/A,12.858957333022794,77.60175302903869,109,Wallet,DL-9343830687,Major,
RES-03210,CUST-0265,CAR-427 ,Suzuki,No_Show,2025/5/12 6:75,13-05-2025 06:57,15-05-2025 18:57,42807,43103,1.0,1800 perday,NEW10,N/A,12.873910691955722,77.55299090193427,25 km/h,netbanking,DL-6985173705,None,Customer reported minor scratch on door
RES-03211,CUST-1083,car-273,Hatchback,No_Show,2025/04/21 04:49,01-05-2025 04:49,2025-05-01 20:49,"26,598","26,997",NA,₹2500 per day,SAVE50,DELHI,12.89989419851633,77.63508587976476,62,netbanking,DL-4648012710,Minor,Vehicle returned late due to traffic
RES-03212,CUST-0407,car262,Sedan,Completed,04/04/2025 19:39,2025/04/11 19:39,2025/4/13 3:65,73651,73698,75%,1500 per day,WELCOME5,Chennai,12.879826611399428,77.62973487694772,98, card,DL-3974942249,Major,Navigation system malfunction reported
RES-03213,CUST-1536, CAR-169 ,SUV,Completed,01/04/2025 13:47,14-01-2025 13:47,2025/01/16 19:47,"70,466",70612km,25%,1500 per day,SAVE50,BLR,12.906602764157752,77.61211882988627,25kmh,,DL-5361927358,Minor,
RES-03214,CUST-1664,car342,Sedan,No_Show,25-03-2025 16:25,2025/3/29 16:64,2025/4/1 0:64,16731,16731km,50%,$20/day,DISC20,unknown,12.856773204805451,77.56650812160338,91 km/h,upi ,DL-3397376839,None,Customer reported minor scratch on door
RES-03215,CUST-1715,CAR595,Suzuki,No_Show,2025/01/13 20:52,2025/01/21 20:52,2025-01-21 15:52,24274,"24,716",50%,1800 perday,DISC20,CHN,12.934925917836116,77.64134166577018,52,UPI,DL-7411866826,Major,AC performance slightly low
RES-03216,CUST-0305,car-397,EV,Cancelled,2025/3/28 16:72,2025-04-03T16:13,04/06/2025 02:13,70735 km,71214km,0.10,USD 25/day,WELCOME5,N/A,12.931675084722034,77.57511631087274,fast,Wallet,DL-5354970970,None,Customer satisfied with ride
RES-03217,CUST-0638,CAR_496,Sedan,Cancelled,2025/5/7 9:67,2025/5/13 9:77,05/13/2025 23:07,"48,619","48,659",30%,2000/day,WELCOME5,blr,12.914311183223113,77.63530783071417,fast,CARD,DL-5762022439,None,Interior cleaning required
RES-03218,CUST-1124,CAR-204 ,Creta,Cancelled,01/27/2025 00:24,2025/01/31 00:24,2025/02/02 18:24,17252,"17,441",0.75,$20/day,NEW10,Bengaluru,12.902541095983555,77.5525763186239,122kmh,upi ,DL-1639207086,Minor,Customer satisfied with ride
RES-03219,CUST-0055,CAR 565,Toyota,Completed,17-01-2025 00:27,25-01-2025 00:27,2025-01-26T01:27,"45,632",45635km,,1500/day,DISC20,New Delhi,12.851490822513234,77.61203253030686,127kmh,Wallet,DL-6669641550,Minor,
RES-03220,CUST-1434,CAR017,Luxury,Cancelled,2025-04-23T08:07,2025-04-25T08:07,2025-04-28T08:07,76903 km,"77,008",50,,NEW10,bangalore,12.933172753962527,77.58194879109428,90kmh,wallet,DL-8275884900,Major,Interior cleaning required
RES-03221,CUST-0766,CAR_313,Creta,Completed,2025-03-12T19:17,03/16/2025 19:17,03/19/2025 05:17,50561,50671km,0.30,₹2500 per day,,blr,12.879110103955796,77.56906035544608,,Debit Card,DL-1513020077,None,Customer requested early pickup
RES-03222,CUST-0700,CAR_197,Hatchback,No_Show,15-01-2025 01:57,2025/01/22 01:57,2025/1/22 5:72,74552 km,75029,75%,₹1500/day,,Delhi,12.87420699657417,77.59326853195824,35,card,DL-9473911572,Major,Customer requested early pickup
RES-03223,CUST-0998,CAR-418,SUV,No_Show,2025/02/17 20:46,2025/2/22 20:69,24-02-2025 11:46,"20,945",20971,25%,$20/day,SAVE50,DELHI,12.928687062329113,77.61512963113732,107 km/h,Debit Card,DL-5649819256,Minor,Car returned in good condition
RES-03224,CUST-0534,CAR525,Luxury,Completed,02/16/2025 18:01,2025/02/20 18:01,2025-02-23 17:01,"40,843","40,927",0.5,₹2500 per day,WELCOME5,Bombay,12.936705159208271,77.58327767834733,22 km/h,Wallet,DL-3682178195,Minor,Customer satisfied with ride
RES-03225,CUST-0453,CAR461,Creta,Cancelled,2025-03-16 19:43,2025/03/18 19:43,2025/3/21 0:64,"78,885",78799km,100%,USD 25/day,SAVE50,DELHI,12.94563608276751,77.57382294535307,,UPI,DL-9814677660,Major,
RES-03226,CUST-1179,car-264,Luxury,Cancelled,05-06-2025 04:21,06/07/2025 04:21,2025-06-09T20:21,37325,37283km,0.5,1800 perday,,DELHI,12.868284438579748,77.5539929956941,126kmh,netbanking,DL-7400734786,Major,Customer satisfied with ride
RES-03227,CUST-0594,car321,Suzuki,Cancelled,23-04-2025 21:35,2025/04/27 21:35,2025-04-30T01:35,52866,"53,131",10%,₹2500 per day,SAVE50,blr,12.928411255906688,77.609871407751,101kmh,Wallet,DL-9888973750,Major,Tyre pressure alert during trip
RES-03228,CUST-1955, CAR-599 ,Sedan,No_Show,09-02-2025 10:39,14-02-2025 10:39,2025-02-16 21:39,65873 km,66039,NA,1500/day,SAVE50,New Delhi,12.921216004031814,77.59492589007921,58 km/h,netbanking,DL-4480699112,Minor,AC performance slightly low
RES-03229,CUST-1640,CAR122,Hatchback,Cancelled,06/29/2025 23:44,2025/6/30 23:61,2025-07-02 18:44,20820 km,21035,25%,1800 perday,NEW10,MUM,12.864142433420517,77.64450748567617,129 km/h,Credit Card,DL-3101273469,Major,Customer reported minor scratch on door
RES-03230,CUST-1794,CAR 030,Toyota,Completed,02/03/2025 20:25,2025-02-04T20:25,2025/2/6 5:72,23467 km,23786km,,,WELCOME5,N/A,12.868395520253003,77.59388604643581,fast,upi,DL-6033552204,None,Customer satisfied with ride
RES-03231,CUST-0165,CAR 400,Suzuki,No_Show,01/16/2025 09:30,20-01-2025 09:30,2025-01-20 21:30,40791 km,"40,692",0.25,₹2500 per day,,DELHI,12.852397839806535,77.60078983949987,fast,UPI,DL-4356114070,None,Car returned in good condition
RES-03232,CUST-0672,car516,Toyota,Completed,2025-05-24T00:00,05/25/2025 00:00,2025-05-26T18:00,23467 km,"23,423",1.0,"₹1,800/day",SAVE50,CHN,12.863825510439074,77.6290674180145,119 km/h,card,DL-6739167160,Minor,Customer reported minor scratch on door
RES-03233,CUST-1609,CAR214,SUV,Completed,2025-06-05T20:31,06/08/2025 20:31,11-06-2025 12:31,76886 km,77127km,,$20/day,SAVE50,N/A,12.907892927883209,77.60711531495132,,,DL-5345508428,None,Low fuel warning observed
RES-03234,CUST-1077,CAR_557,Suzuki,No_Show,2025/1/12 16:60,2025-01-21 16:29,01/21/2025 12:29,"19,697",19812,10%,"₹1,800/day",NEW10,blr,12.934353888330769,77.60093404585982,,wallet,DL-7701215902,None,
RES-03235,CUST-0191,CAR 117,Sedan,Cancelled,2025-01-21 18:17,2025-01-26T18:17,2025-01-29 10:17,"66,225","66,197",50%,Rs1500/day,,Delhi,12.932053854558399,77.64990211934766,106kmh,Credit Card,DL-2519769411,None,Vehicle returned late due to traffic
RES-03236,CUST-1684,CAR_443,Hatchback,No_Show,2025-02-19T00:06,2025/2/25 0:62,26-02-2025 21:06,"58,663","59,100",0.75,₹1500/day,,BLR,12.877400896875834,77.56951959675679,93,Credit Card,DL-4998915333,None,Customer requested early pickup
RES-03237,CUST-1482,CAR_192,Toyota,Cancelled,03-04-2025 11:47,2025/4/4 11:78,2025/04/06 02:47,13933 km,14224,50%,1500 per day,SAVE50,bangalore,12.900632855833784,77.63939338891261,32 km/h,Credit Card,DL-2023834163,Minor,
RES-03238,CUST-1048,car260,Creta,No_Show,2025-03-18 10:25,03/27/2025 10:25,2025/03/27 10:25,35321,"35,818",75,1800 perday,,blr,12.854637452341812,77.58543323691532,fast,card,DL-9688788766,Major,
RES-03239,CUST-0306,car528,Toyota,Completed,2025-06-16T20:56,2025/6/22 20:68,06/24/2025 10:56,"13,770",14262,0.5,$20/day,SAVE50,N/A,12.884990562052344,77.5643291609861,,Credit Card,DL-2628319160,Minor,Low fuel warning observed
RES-03240,CUST-0467,car-367,Creta,No_Show,04/29/2025 00:41,05/09/2025 00:41,2025/5/10 12:64,48870 km,49182,50,1500/day,WELCOME5,Bombay,12.9089204659541,77.6347716992966,91kmh,Credit Card,DL-7780146934,Major,Customer satisfied with ride
RES-03241,CUST-1849,CAR021,Creta,Completed,2025-05-23T10:12,29-05-2025 10:12,2025/5/31 1:74,26741,"26,681",30%,$20/day,NEW10,Mumbai,12.905732168368402,77.62176163477812,114,upi,DL-1780487323,None,
RES-03242,CUST-0384,car-500,SUV,No_Show,04/18/2025 16:42,2025-04-26 16:42,04/29/2025 00:42,40812 km,"41,276",0.75,$20/day,,N/A,12.85227384143353,77.59016860972297,, card,DL-3698513513,Major,Navigation system malfunction reported
RES-03243,CUST-1164, CAR-010 ,Sedan,Cancelled,2025/05/28 04:01,04-06-2025 04:01,05-06-2025 12:01,"46,923",46958km,50%,,DISC20,DELHI,12.850465157166735,77.56226540406747,124kmh,upi,DL-2242949823,Major,Car returned in good condition
RES-03244,CUST-1813,CAR581,Toyota,Cancelled,27-04-2025 20:23,2025-04-30T20:23,03-05-2025 01:23,37215 km,37414,50,₹2500 per day,NEW10,chennai,12.857510123952542,77.57022691418902,fast,cash,DL-5185522533,None,
RES-03245,CUST-0102,CAR_116,Luxury,No_Show,19-04-2025 07:36,2025-04-27 07:36,2025/04/29 09:36,15342,"15,816",75,,,mumbai,12.928416701910862,77.63436190668044,99,upi,DL-1341624546,Major,Tyre pressure alert during trip
RES-03246,CUST-1711,CAR115,SUV,No_Show,2025/01/23 13:51,24-01-2025 13:51,2025-01-26T12:51,"59,947",59924km,30%,2000/day,SAVE50,Mumbai,12.857296704410262,77.59607421894927,,Credit Card,DL-9320339237,Major,
RES-03247,CUST-1758,car260,Creta,No_Show,2025-02-01 17:22,06-02-2025 17:22,08-02-2025 12:22,74224 km,74147km,0.10,1800 perday,NEW10,Mumbai,12.898118812957113,77.59403691354487,58kmh,,DL-2346057119,None,Customer reported minor scratch on door
RES-03248,CUST-1266,car008,Hatchback,Cancelled,2025/6/12 21:69,2025-06-17T21:45,2025-06-20 20:45,75353,"75,769",0.25,USD 25/day,SAVE50,Bombay,12.940254613548644,77.57955259627165,79 km/h,Credit Card,DL-3015531867,None,Customer requested early pickup
RES-03249,CUST-1469,CAR577,Hatchback,No_Show,2025/6/2 8:76,2025/06/03 08:23,2025-06-03T19:23,"28,220","28,331",0.10,USD 25/day,DISC20,Chennai,12.877700820454365,77.64205701172693,78,cash,DL-6677331853,Major,Tyre pressure alert during trip
RES-03250,CUST-0867,car382,Hatchback,Cancelled,2025/6/14 22:66,2025-06-16T22:11,2025/6/17 14:70,67841,67935,30%,$20/day,NEW10,BLR,12.865778979002675,77.61092783390941,41kmh,CARD,DL-6327471291,None,Car returned in good condition
RES-03251,CUST-0166,car-051,Creta,Cancelled,2025-03-04T18:40,03/14/2025 18:40,2025/3/17 11:65,"51,510",51975,50,,NEW10,BLR,12.909618577968471,77.60893193818858,51,CARD,DL-4673610440,Major,Interior cleaning required
